interval,ampm,week,day,id
90,PM,14,Monday,20160404223257-46-00
21,AM,14,Tuesday,20160405051641-67-01
66,PM,14,Monday,20160404163122-582-00
79,PM,14,Monday,20160404195449-647-01
66,PM,14,Monday,20160404163356-585-01
79,PM,14,Monday,20160404195546-648-00
19,AM,14,Tuesday,20160405045418-66-00
91,PM,14,Monday,20160404224800-58-00
74,PM,14,Monday,20160404184138-629-01
95,PM,14,Monday,20160404234606-62-01
83,PM,14,Monday,20160404205022-04-00
28,AM,14,Tuesday,20160405070441-86-00
66,PM,14,Monday,20160404163646-588-01
95,PM,14,Monday,20160404234718-63-01
85,PM,14,Monday,20160404212049-15-01
24,AM,14,Tuesday,20160405061003-69-01
76,PM,14,Monday,20160404190206-638-00
83,PM,14,Monday,20160404205921-07-01
29,AM,14,Tuesday,20160405071524-93-01
30,AM,14,Tuesday,20160405073526-105-00
25,AM,14,Tuesday,20160405062149-78-01
24,AM,14,Tuesday,20160405061331-70-01
24,AM,14,Tuesday,20160405061409-71-01
81,PM,14,Monday,20160404202333-658-01
67,PM,14,Monday,20160404164837-593-00
84,PM,14,Monday,20160404211041-13-01
87,PM,14,Monday,20160404214911-21-01
32,AM,14,Tuesday,20160405080610-114-01
29,AM,14,Tuesday,20160405072453-97-01
27,AM,14,Tuesday,20160405064835-83-01
25,AM,14,Tuesday,20160405061730-74-01
81,PM,14,Monday,20160404202936-662-00
28,AM,14,Tuesday,20160405070905-90-00
67,PM,14,Monday,20160404165242-594-01
87,PM,14,Monday,20160404215846-28-01
87,PM,14,Monday,20160404215144-23-01
33,AM,14,Tuesday,20160405082118-128-00
32,AM,14,Tuesday,20160405080819-116-01
29,AM,14,Tuesday,20160405072726-98-01
28,AM,14,Tuesday,20160405071446-92-01
83,PM,14,Monday,20160404204957-03-00
72,PM,14,Monday,20160404181448-608-01
30,AM,14,Tuesday,20160405073826-106-00
89,PM,14,Monday,20160404221701-37-00
33,AM,14,Tuesday,20160405082033-127-01
34,AM,14,Tuesday,20160405084326-136-00
89,PM,14,Monday,20160404221911-39-00
73,PM,14,Monday,20160404182611-620-00
32,AM,14,Tuesday,20160405081337-119-01
30,AM,14,Tuesday,20160405073334-104-01
89,PM,14,Monday,20160404222650-41-01
84,PM,14,Monday,20160404210146-09-01
90,PM,14,Monday,20160404223004-43-00
35,AM,14,Tuesday,20160405084704-137-01
30,AM,14,Tuesday,20160405074435-107-01
35,AM,14,Tuesday,20160405085525-139-00
33,AM,14,Tuesday,20160405081628-123-01
25,AM,14,Tuesday,20160405061605-73-00
74,PM,14,Monday,20160404183955-627-01
84,PM,14,Monday,20160404210848-11-01
90,PM,14,Monday,20160404223130-44-00
36,AM,14,Tuesday,20160405091040-152-00
25,AM,14,Tuesday,20160405061742-75-01
33,AM,14,Tuesday,20160405082146-129-00
36,AM,14,Tuesday,20160405090522-145-00
77,PM,14,Monday,20160404192556-639-01
33,AM,14,Tuesday,20160405081940-126-01
85,PM,14,Monday,20160404212544-17-01
90,PM,14,Monday,20160404223644-49-01
36,AM,14,Tuesday,20160405091401-155-00
25,AM,14,Tuesday,20160405062119-77-00
36,AM,14,Tuesday,20160405090327-144-00
87,PM,14,Monday,20160404214831-20-00
77,PM,14,Monday,20160404192623-640-01
38,AM,14,Tuesday,20160405093548-165-00
90,PM,14,Monday,20160404224212-52-00
37,AM,14,Tuesday,20160405092648-162-00
33,AM,14,Tuesday,20160405082441-131-01
28,AM,14,Tuesday,20160405070356-84-00
38,AM,14,Tuesday,20160405094335-170-01
36,AM,14,Tuesday,20160405090546-146-00
88,PM,14,Monday,20160404220631-33-01
79,PM,14,Monday,20160404195939-650-00
90,PM,14,Monday,20160404224332-54-01
80,PM,14,Monday,20160404201428-652-00
91,PM,14,Monday,20160404224925-59-00
41,AM,14,Tuesday,20160405102358-180-00
41,AM,14,Tuesday,20160405101804-176-01
33,AM,14,Tuesday,20160405082507-132-00
81,PM,14,Monday,20160404202132-655-01
89,PM,14,Monday,20160404222422-40-00
28,AM,14,Tuesday,20160405071335-91-00
41,AM,14,Tuesday,20160405102928-183-01
36,AM,14,Tuesday,20160405090658-148-01
29,AM,14,Tuesday,20160405072057-96-00
36,AM,14,Tuesday,20160405090812-149-01
25,AM,14,Tuesday,20160405061514-72-00
41,AM,14,Tuesday,20160405102005-179-01
90,PM,14,Monday,20160404223324-47-01
36,AM,14,Tuesday,20160405090904-150-00
81,PM,14,Monday,20160404202906-661-00
43,AM,14,Tuesday,20160405104557-193-00
26,AM,14,Tuesday,20160405064106-82-01
37,AM,14,Tuesday,20160405091833-159-00
41,AM,14,Tuesday,20160405102944-184-01
90,PM,14,Monday,20160404224125-51-00
36,AM,14,Tuesday,20160405091216-153-01
43,AM,14,Tuesday,20160405105850-201-00
29,AM,14,Tuesday,20160405072954-100-00
84,PM,14,Monday,20160404210053-08-01
45,AM,14,Tuesday,20160405112715-212-01
41,AM,14,Tuesday,20160405102901-182-01
90,PM,14,Monday,20160404224410-55-00
42,AM,14,Tuesday,20160405104058-187-00
30,AM,14,Tuesday,20160405073143-102-01
28,AM,14,Tuesday,20160405070618-87-01
42,AM,14,Tuesday,20160405104401-191-01
37,AM,14,Tuesday,20160405091605-157-01
84,PM,14,Monday,20160404210445-10-01
50,PM,14,Tuesday,20160405123817-227-00
43,AM,14,Tuesday,20160405104917-197-01
38,AM,14,Tuesday,20160405094002-168-00
32,AM,14,Tuesday,20160405081031-117-01
44,AM,14,Tuesday,20160405110107-203-01
87,PM,14,Monday,20160404215314-25-01
38,AM,14,Tuesday,20160405094031-169-00
33,AM,14,Tuesday,20160405081522-121-01
90,PM,14,Monday,20160404224424-56-01
48,PM,14,Tuesday,20160405121042-216-00
30,AM,14,Tuesday,20160405073309-103-00
44,AM,14,Tuesday,20160405110326-204-00
90,PM,14,Monday,20160404224458-57-00
43,AM,14,Tuesday,20160405104654-194-00
50,PM,14,Tuesday,20160405123850-228-00
32,AM,14,Tuesday,20160405080726-115-00
44,AM,14,Tuesday,20160405110721-207-00
50,PM,14,Tuesday,20160405124134-231-01
87,PM,14,Monday,20160404215437-26-01
32,AM,14,Tuesday,20160405081215-118-01
33,AM,14,Tuesday,20160405081845-125-01
50,PM,14,Tuesday,20160405123025-219-01
91,PM,14,Monday,20160404225042-60-00
43,AM,14,Tuesday,20160405105825-200-01
33,AM,14,Tuesday,20160405081718-124-00
88,PM,14,Monday,20160404220149-30-00
57,PM,14,Tuesday,20160405141748-239-00
35,AM,14,Tuesday,20160405085556-140-00
44,AM,14,Tuesday,20160405111227-209-00
50,PM,14,Tuesday,20160405124341-236-01
25,AM,14,Tuesday,20160405062315-80-01
43,AM,14,Tuesday,20160405105939-202-01
33,AM,14,Tuesday,20160405082607-133-00
90,PM,14,Monday,20160404223335-48-01
35,AM,14,Tuesday,20160405085729-141-00
25,AM,14,Tuesday,20160405062653-81-01
57,PM,14,Tuesday,20160405141902-241-00
68,PM,14,Tuesday,20160405171300-259-01
50,PM,14,Tuesday,20160405123458-224-01
45,AM,14,Tuesday,20160405111531-210-01
34,AM,14,Tuesday,20160405083814-135-01
57,PM,14,Tuesday,20160405142518-242-00
95,PM,14,Monday,20160404234803-64-00
36,AM,14,Tuesday,20160405090941-151-01
28,AM,14,Tuesday,20160405070816-89-01
9,AM,14,Tuesday,20160405021756-65-01
36,AM,14,Tuesday,20160405091325-154-01
64,PM,14,Tuesday,20160405160526-246-00
70,PM,14,Tuesday,20160405173145-269-01
24,AM,14,Tuesday,20160405060410-68-00
45,AM,14,Tuesday,20160405111634-211-01
33,AM,14,Tuesday,20160405082204-130-00
38,AM,14,Tuesday,20160405093052-164-00
50,PM,14,Tuesday,20160405124206-232-00
37,AM,14,Tuesday,20160405092600-161-00
49,PM,14,Tuesday,20160405122148-217-01
67,PM,14,Tuesday,20160405165350-252-01
72,PM,14,Tuesday,20160405180944-284-00
57,PM,14,Tuesday,20160405141830-240-01
38,AM,14,Tuesday,20160405093818-166-01
25,AM,14,Tuesday,20160405061834-76-01
38,AM,14,Tuesday,20160405093910-167-00
35,AM,14,Tuesday,20160405085825-143-01
68,PM,14,Tuesday,20160405171142-258-01
64,PM,14,Tuesday,20160405160719-247-00
73,PM,14,Tuesday,20160405182843-293-00
50,PM,14,Tuesday,20160405123543-225-00
36,AM,14,Tuesday,20160405091437-156-00
25,AM,14,Tuesday,20160405062247-79-01
74,PM,14,Tuesday,20160405184354-301-01
39,AM,14,Tuesday,20160405094626-173-01
50,PM,14,Tuesday,20160405124256-234-00
39,AM,14,Tuesday,20160405094505-171-01
75,PM,14,Tuesday,20160405184842-307-01
43,AM,14,Tuesday,20160405105040-199-00
69,PM,14,Tuesday,20160405172455-267-00
28,AM,14,Tuesday,20160405070414-85-01
68,PM,14,Tuesday,20160405171459-260-00
39,AM,14,Tuesday,20160405095018-174-00
73,PM,14,Tuesday,20160405182418-291-00
69,PM,14,Tuesday,20160405172030-264-01
41,AM,14,Tuesday,20160405102851-181-01
51,PM,14,Tuesday,20160405124515-238-01
28,AM,14,Tuesday,20160405070709-88-00
76,PM,14,Tuesday,20160405190352-313-00
69,PM,14,Tuesday,20160405172228-265-00
42,AM,14,Tuesday,20160405104148-188-00
73,PM,14,Tuesday,20160405182712-292-01
64,PM,14,Tuesday,20160405160146-243-01
71,PM,14,Tuesday,20160405174934-275-01
44,AM,14,Tuesday,20160405110452-205-01
29,AM,14,Tuesday,20160405071734-94-01
67,PM,14,Tuesday,20160405165453-254-00
42,AM,14,Tuesday,20160405104254-189-00
42,AM,14,Tuesday,20160405103850-186-00
74,PM,14,Tuesday,20160405183246-295-00
71,PM,14,Tuesday,20160405175110-276-00
76,PM,14,Tuesday,20160405190829-318-00
70,PM,14,Tuesday,20160405173334-270-00
78,PM,14,Tuesday,20160405194107-338-00
29,AM,14,Tuesday,20160405071932-95-01
42,AM,14,Tuesday,20160405104319-190-01
50,PM,14,Tuesday,20160405123150-220-01
44,AM,14,Tuesday,20160405110822-208-01
75,PM,14,Tuesday,20160405185402-308-00
78,PM,14,Tuesday,20160405194325-340-00
71,PM,14,Tuesday,20160405175524-280-01
72,PM,14,Tuesday,20160405180700-282-00
29,AM,14,Tuesday,20160405072922-99-00
50,PM,14,Tuesday,20160405123341-222-00
48,PM,14,Tuesday,20160405120749-215-00
42,AM,14,Tuesday,20160405104429-192-00
50,PM,14,Tuesday,20160405123411-223-00
50,PM,14,Tuesday,20160405123635-226-00
50,PM,14,Tuesday,20160405124322-235-01
50,PM,14,Tuesday,20160405123916-229-00
75,PM,14,Tuesday,20160405185646-309-01
73,PM,14,Tuesday,20160405181836-289-00
79,PM,14,Tuesday,20160405194631-343-01
76,PM,14,Tuesday,20160405190443-314-00
30,AM,14,Tuesday,20160405073038-101-00
72,PM,14,Tuesday,20160405180555-281-01
43,AM,14,Tuesday,20160405104853-196-01
50,PM,14,Tuesday,20160405124239-233-01
30,AM,14,Tuesday,20160405074454-108-01
44,AM,14,Tuesday,20160405110622-206-01
64,PM,14,Tuesday,20160405160215-244-00
77,PM,14,Tuesday,20160405192329-327-00
32,AM,14,Tuesday,20160405081432-120-01
79,PM,14,Tuesday,20160405195200-345-01
73,PM,14,Tuesday,20160405182311-290-00
50,PM,14,Tuesday,20160405124001-230-01
74,PM,14,Tuesday,20160405183528-297-00
64,PM,14,Tuesday,20160405160322-245-01
77,PM,14,Tuesday,20160405192523-329-01
50,PM,14,Tuesday,20160405124357-237-01
74,PM,14,Tuesday,20160405183620-298-00
76,PM,14,Tuesday,20160405190931-319-00
85,PM,14,Tuesday,20160405212446-370-00
33,AM,14,Tuesday,20160405081550-122-00
66,PM,14,Tuesday,20160405164449-250-01
66,PM,14,Tuesday,20160405163558-248-01
78,PM,14,Tuesday,20160405193045-332-00
75,PM,14,Tuesday,20160405184535-304-00
67,PM,14,Tuesday,20160405164709-251-00
34,AM,14,Tuesday,20160405083631-134-00
86,PM,14,Tuesday,20160405213211-374-00
77,PM,14,Tuesday,20160405192153-325-01
70,PM,14,Tuesday,20160405173815-272-01
86,PM,14,Tuesday,20160405213915-380-01
67,PM,14,Tuesday,20160405165539-255-00
69,PM,14,Tuesday,20160405172305-266-01
78,PM,14,Tuesday,20160405193157-333-00
79,PM,14,Tuesday,20160405195318-347-01
35,AM,14,Tuesday,20160405085230-138-01
76,PM,14,Tuesday,20160405190337-312-01
87,PM,14,Tuesday,20160405215132-382-00
71,PM,14,Tuesday,20160405175236-277-00
78,PM,14,Tuesday,20160405193307-335-01
76,PM,14,Tuesday,20160405190659-316-01
67,PM,14,Tuesday,20160405165654-256-00
70,PM,14,Tuesday,20160405173729-271-01
35,AM,14,Tuesday,20160405085745-142-01
76,PM,14,Tuesday,20160405191152-320-01
69,PM,14,Tuesday,20160405171701-262-00
80,PM,14,Tuesday,20160405201136-353-01
79,PM,14,Tuesday,20160405195430-348-00
87,PM,14,Tuesday,20160405215441-388-01
77,PM,14,Tuesday,20160405192247-326-01
36,AM,14,Tuesday,20160405090615-147-00
69,PM,14,Tuesday,20160405171952-263-01
81,PM,14,Tuesday,20160405202514-354-00
72,PM,14,Tuesday,20160405181207-285-00
79,PM,14,Tuesday,20160405195525-349-00
81,PM,14,Tuesday,20160405202959-356-01
78,PM,14,Tuesday,20160405193357-336-01
71,PM,14,Tuesday,20160405175427-278-00
88,PM,14,Tuesday,20160405220047-389-00
37,AM,14,Tuesday,20160405091641-158-01
71,PM,14,Tuesday,20160405174547-273-01
82,PM,14,Tuesday,20160405203725-358-01
90,PM,14,Tuesday,20160405223030-398-01
73,PM,14,Tuesday,20160405181504-286-01
72,PM,14,Tuesday,20160405180852-283-01
82,PM,14,Tuesday,20160405203922-361-01
78,PM,14,Tuesday,20160405194218-339-01
37,AM,14,Tuesday,20160405092258-160-01
71,PM,14,Tuesday,20160405174723-274-00
24,AM,14,Wednesday,20160406060042-400-00
82,PM,14,Tuesday,20160405203855-360-01
83,PM,14,Tuesday,20160405205218-363-01
80,PM,14,Tuesday,20160405200424-350-01
85,PM,14,Tuesday,20160405212243-368-00
37,AM,14,Tuesday,20160405092717-163-00
71,PM,14,Tuesday,20160405175455-279-01
39,AM,14,Tuesday,20160405094555-172-01
73,PM,14,Tuesday,20160405181634-287-01
87,PM,14,Tuesday,20160405215302-386-00
39,AM,14,Tuesday,20160405095115-175-01
83,PM,14,Tuesday,20160405205956-364-00
73,PM,14,Tuesday,20160405181722-288-00
74,PM,14,Tuesday,20160405183208-294-00
74,PM,14,Tuesday,20160405183438-296-00
75,PM,14,Tuesday,20160405184628-305-01
74,PM,14,Tuesday,20160405184101-300-00
26,AM,14,Wednesday,20160406063418-406-01
89,PM,14,Tuesday,20160405222646-395-01
75,PM,14,Tuesday,20160405185840-310-00
74,PM,14,Tuesday,20160405184428-302-01
27,AM,14,Wednesday,20160406065655-416-01
77,PM,14,Tuesday,20160405192425-328-00
77,PM,14,Tuesday,20160405191811-323-01
88,PM,14,Tuesday,20160405220217-391-00
24,AM,14,Wednesday,20160406060742-403-01
78,PM,14,Tuesday,20160405193547-337-01
85,PM,14,Tuesday,20160405212344-369-00
77,PM,14,Tuesday,20160405192625-330-01
41,AM,14,Tuesday,20160405101848-177-00
24,AM,14,Wednesday,20160406061159-404-01
74,PM,14,Tuesday,20160405183711-299-01
28,AM,14,Wednesday,20160406071059-429-00
89,PM,14,Tuesday,20160405222600-394-01
86,PM,14,Tuesday,20160405213258-375-00
77,PM,14,Tuesday,20160405192824-331-00
41,AM,14,Tuesday,20160405101930-178-00
79,PM,14,Tuesday,20160405194521-341-01
29,AM,14,Wednesday,20160406072123-440-01
26,AM,14,Wednesday,20160406063740-408-01
76,PM,14,Tuesday,20160405190314-311-00
25,AM,14,Wednesday,20160406061534-405-00
86,PM,14,Tuesday,20160405213121-373-00
33,AM,14,Wednesday,20160406082741-473-01
42,AM,14,Tuesday,20160405103241-185-01
79,PM,14,Tuesday,20160405195224-346-00
87,PM,14,Tuesday,20160405214833-381-00
28,AM,14,Wednesday,20160406070755-427-00
27,AM,14,Wednesday,20160406064922-412-00
87,PM,14,Tuesday,20160405215212-384-00
36,AM,14,Wednesday,20160406091136-498-01
76,PM,14,Tuesday,20160405190525-315-01
89,PM,14,Tuesday,20160405222419-393-00
43,AM,14,Tuesday,20160405104735-195-01
87,PM,14,Tuesday,20160405215334-387-00
76,PM,14,Tuesday,20160405190815-317-00
80,PM,14,Tuesday,20160405200629-352-01
28,AM,14,Wednesday,20160406070052-419-01
28,AM,14,Wednesday,20160406070808-428-01
24,AM,14,Wednesday,20160406060220-401-01
43,AM,14,Tuesday,20160405104956-198-01
37,AM,14,Wednesday,20160406091745-507-00
76,PM,14,Tuesday,20160405191332-322-01
28,AM,14,Wednesday,20160406070249-420-00
28,AM,14,Wednesday,20160406071231-430-01
24,AM,14,Wednesday,20160406060456-402-01
28,AM,14,Wednesday,20160406070337-422-01
29,AM,14,Wednesday,20160406071905-436-00
47,AM,14,Tuesday,20160405114803-213-01
81,PM,14,Tuesday,20160405202919-355-01
77,PM,14,Tuesday,20160405191957-324-01
38,AM,14,Wednesday,20160406093114-519-00
29,AM,14,Wednesday,20160406072200-441-00
28,AM,14,Wednesday,20160406071313-431-01
28,AM,14,Wednesday,20160406070716-426-00
38,AM,14,Wednesday,20160406093601-524-00
47,AM,14,Tuesday,20160405114903-214-00
26,AM,14,Wednesday,20160406063649-407-00
79,PM,14,Tuesday,20160405194815-344-01
82,PM,14,Tuesday,20160405203817-359-00
29,AM,14,Wednesday,20160406071831-435-01
29,AM,14,Wednesday,20160406071532-433-01
49,PM,14,Tuesday,20160405122950-218-00
31,AM,14,Wednesday,20160406074613-451-01
80,PM,14,Tuesday,20160405200539-351-01
50,PM,14,Tuesday,20160405123229-221-01
82,PM,14,Tuesday,20160405203556-357-01
31,AM,14,Wednesday,20160406075112-456-00
49,PM,14,Wednesday,20160406122437-558-01
31,AM,14,Wednesday,20160406075200-458-01
66,PM,14,Tuesday,20160405163956-249-01
29,AM,14,Wednesday,20160406071951-437-00
85,PM,14,Tuesday,20160405212938-371-00
27,AM,14,Wednesday,20160406064741-411-00
84,PM,14,Tuesday,20160405210032-365-01
28,AM,14,Wednesday,20160406070313-421-01
85,PM,14,Tuesday,20160405212014-367-01
51,PM,14,Wednesday,20160406124549-564-00
28,AM,14,Wednesday,20160406070443-423-01
32,AM,14,Wednesday,20160406080445-464-01
86,PM,14,Tuesday,20160405213106-372-00
32,AM,14,Wednesday,20160406081155-467-01
53,PM,14,Wednesday,20160406132752-577-00
28,AM,14,Wednesday,20160406071345-432-00
87,PM,14,Tuesday,20160405215233-385-01
30,AM,14,Wednesday,20160406074137-447-01
34,AM,14,Wednesday,20160406083149-474-01
30,AM,14,Wednesday,20160406073827-444-00
67,PM,14,Tuesday,20160405165416-253-01
88,PM,14,Tuesday,20160405220140-390-01
86,PM,14,Tuesday,20160405213430-376-01
34,AM,14,Wednesday,20160406083815-479-01
33,AM,14,Wednesday,20160406081921-469-01
56,PM,14,Wednesday,20160406140152-586-00
31,AM,14,Wednesday,20160406075013-455-01
67,PM,14,Tuesday,20160405165734-257-01
89,PM,14,Tuesday,20160405222702-396-00
31,AM,14,Wednesday,20160406074632-452-01
86,PM,14,Tuesday,20160405213713-379-01
36,AM,14,Wednesday,20160406090454-493-00
57,PM,14,Wednesday,20160406141734-590-01
34,AM,14,Wednesday,20160406084440-482-00
31,AM,14,Wednesday,20160406074837-454-00
69,PM,14,Tuesday,20160405171610-261-01
57,PM,14,Wednesday,20160406142845-592-00
33,AM,14,Wednesday,20160406082649-472-00
36,AM,14,Wednesday,20160406090945-496-00
90,PM,14,Tuesday,20160405223001-397-00
34,AM,14,Wednesday,20160406083735-478-01
36,AM,14,Wednesday,20160406090227-491-01
88,PM,14,Tuesday,20160405220248-392-00
63,PM,14,Wednesday,20160406155501-596-00
75,PM,14,Tuesday,20160405184509-303-01
32,AM,14,Wednesday,20160406080845-465-00
35,AM,14,Wednesday,20160406085242-486-01
27,AM,14,Wednesday,20160406064507-409-00
37,AM,14,Wednesday,20160406091621-505-00
35,AM,14,Wednesday,20160406085501-489-00
75,PM,14,Tuesday,20160405184712-306-00
27,AM,14,Wednesday,20160406065228-413-01
27,AM,14,Wednesday,20160406064559-410-00
36,AM,14,Wednesday,20160406090703-494-00
37,AM,14,Wednesday,20160406092337-512-00
36,AM,14,Wednesday,20160406090119-490-01
65,PM,14,Wednesday,20160406161936-613-01
32,AM,14,Wednesday,20160406081420-468-00
76,PM,14,Tuesday,20160405191234-321-00
37,AM,14,Wednesday,20160406091644-506-00
27,AM,14,Wednesday,20160406065458-414-01
37,AM,14,Wednesday,20160406092001-508-01
37,AM,14,Wednesday,20160406092602-516-00
36,AM,14,Wednesday,20160406091018-497-00
28,AM,14,Wednesday,20160406070001-418-01
78,PM,14,Tuesday,20160405193228-334-00
65,PM,14,Wednesday,20160406162754-618-00
37,AM,14,Wednesday,20160406092144-510-01
27,AM,14,Wednesday,20160406065605-415-00
37,AM,14,Wednesday,20160406092821-517-00
36,AM,14,Wednesday,20160406091215-499-01
68,PM,14,Wednesday,20160406170432-629-01
79,PM,14,Tuesday,20160405194543-342-01
38,AM,14,Wednesday,20160406094043-529-01
33,AM,14,Wednesday,20160406082051-471-01
82,PM,14,Tuesday,20160405204435-362-01
31,AM,14,Wednesday,20160406074702-453-01
29,AM,14,Wednesday,20160406071723-434-00
39,AM,14,Wednesday,20160406095522-538-01
31,AM,14,Wednesday,20160406075217-459-01
68,PM,14,Wednesday,20160406171412-638-00
85,PM,14,Tuesday,20160405211951-366-00
36,AM,14,Wednesday,20160406091437-502-00
31,AM,14,Wednesday,20160406075553-460-01
38,AM,14,Wednesday,20160406093410-522-01
34,AM,14,Wednesday,20160406083223-475-00
29,AM,14,Wednesday,20160406072047-439-01
35,AM,14,Wednesday,20160406085103-484-00
29,AM,14,Wednesday,20160406072706-442-01
69,PM,14,Wednesday,20160406172014-646-00
41,AM,14,Wednesday,20160406102342-540-00
35,AM,14,Wednesday,20160406085351-487-00
39,AM,14,Wednesday,20160406094623-530-01
30,AM,14,Wednesday,20160406073020-443-00
69,PM,14,Wednesday,20160406172156-648-00
37,AM,14,Wednesday,20160406091532-503-00
35,AM,14,Wednesday,20160406085415-488-01
30,AM,14,Wednesday,20160406073931-445-00
86,PM,14,Tuesday,20160405213527-377-01
39,AM,14,Wednesday,20160406095256-534-00
33,AM,14,Wednesday,20160406082029-470-00
36,AM,14,Wednesday,20160406091311-500-00
46,AM,14,Wednesday,20160406114358-547-01
30,AM,14,Wednesday,20160406074002-446-01
37,AM,14,Wednesday,20160406091556-504-01
39,AM,14,Wednesday,20160406095713-539-00
86,PM,14,Tuesday,20160405213631-378-00
72,PM,14,Wednesday,20160406180411-673-00
35,AM,14,Wednesday,20160406085137-485-01
48,PM,14,Wednesday,20160406121041-549-01
31,AM,14,Wednesday,20160406075741-461-01
38,AM,14,Wednesday,20160406093242-520-00
72,PM,14,Wednesday,20160406180848-676-01
87,PM,14,Tuesday,20160405215143-383-01
45,AM,14,Wednesday,20160406111943-544-01
38,AM,14,Wednesday,20160406093536-523-00
73,PM,14,Wednesday,20160406182821-679-00
37,AM,14,Wednesday,20160406092502-514-00
49,PM,14,Wednesday,20160406122245-556-00
37,AM,14,Wednesday,20160406092536-515-00
37,AM,14,Wednesday,20160406092124-509-00
37,AM,14,Wednesday,20160406092247-511-00
2,AM,14,Wednesday,20160406004229-399-01
46,AM,14,Wednesday,20160406114422-548-00
39,AM,14,Wednesday,20160406095129-532-00
75,PM,14,Wednesday,20160406185739-684-01
